Category,Description,UOM,Customer Price,SKU,UPC,Manufacturer Part Number,Source Date
Misc,22AMP 240V DP AC ONLY REPLA,ea,28.1360,296971,930230099,CHB M602,2026-08-25
Misc,22AMP 240V DP AC WHITE,ea,31.8440,296973,930230199,CHB M602W,2026-08-25
Misc,22AMP 240V DP AC WH/THERM,ea,34.3950,296975,930230200,CHB M602WWT,2026-08-25
Motors & Controls,LVDP HEAT RELAY,ea,185.1180,455521,80870000030,CHB 50-240,2026-08-25
Misc,CHEM LINK M-1 ADHESIVE SEAL,ea,16.2790,5449,81067801187,CHEMLINK F1270-,2026-08-25
Misc,COMMERCIAL CONCRETE BOLLARD,ea,74.9390,1289736,852941S0027,CHGPNT CT4001-C,2026-08-25
Misc,POWER MGMT KIT,ea,40.4980,1331110,852941S0028,CHGPNT CT4000-P,2026-08-25
Misc,CT4020 GATEWAY HEAD LTE NA,ea,3644.7420,1902547,SON00219099,CHGPNT CT4020-H,2026-08-25
Misc,COMMERCIAL 18FT CORD MGMT K,ea,617.5220,1670589,85294100677,CHGPNT CT4000-C,2026-08-25
Misc,COMMERCIAL BOLLARD CAP 99-0,ea,141.9900,1670592,85294100674,CHGPNT CT4001-C,2026-08-25
Misc,RESIDENTIAL SINGLE HEAD NEM,ea,599.0000,1670594,85294100662,CHGPNT CPH50-NE,2026-08-25
Misc,COMMERCIAL BOLLARD 99-00162,ea,824.6910,1670599,85294100678,CHGPNT CT4001-B,2026-08-25
Misc,COMMERCIAL DUAL BOLLARD STA,ea,5228.9450,1689717,852941S0003,NED KIT CHGPNT,2026-08-25
Misc,SINGLE PORT WALL MOUNT 16A-,ea,599.0000,84591,81005209281,CHGPNT CPH50-HA,2026-08-25
Misc,CPH50 NA AC STATION 1 X NAC,ea,599.0690,84595,SON00259522,CHGPNT CPH50-NE,2026-08-25
Misc,C-PORT RECYCLED RUBBER ROOF,ea,21.8180,78090,S0027500000,CLRLINE C10,2026-08-25
Fittings,24IN TRI-SOURCE GFI 12/3 EX,ea,32.2460,798826,2409890214,CLM 26020008-6,2026-08-25
Fittings,12/3 50SJTW EXTN CR,ea,58.0990,917801,2989205158,CLM 02548USA1,2026-08-25
Fittings,12/3 100SJTW EXT CR,ea,108.2470,917804,2989205157,CLM 02549USA1,2026-08-25
Fittings,14/3 SJEO P/SUP CRD,ea,11.4550,436469,2989209858,CLM 098580008,2026-08-25
Fittings,16/2 FLX SPKR CABLE,m,291.5960,436506,2989201206,CLM 947624501,2026-08-25
Conductor,14/3 6FT SJTW PWR SPLY,ea,6.5850,9530,2989209716,CLM 9716SW8808,2026-08-25
Conductor,14/3 SJEOW YEL 50FT EXTENSI,ea,47.6630,977152,2989201488,CLM 01488-00-02,2026-08-25
Conductor,CLM 41110-05-52 HORIZONTAL,m,671.3180,1083633,029892S0013,WIC MTW 6 STR G,2026-08-25
Conductor,500R CLM F2T0400300,m,9390.2030,1083644,029892S0018,WIC MTW 2/0 STR,2026-08-25
Fittings,16/3 6FT SJT BLK STRAIGHT P,ea,5.7240,113249,2989209706,CLM 09706-88-08,2026-08-25
Conductor,9FT 16/3 SJTW CORD,ea,7.8740,113250,2989209709,CLM 09709-88-08,2026-08-25
Conductor,9FT NEMA 5-15P 14/3 SJT BLK,ea,10.0220,113251,2989209719,CLM 9719SW8808,2026-08-25
Fittings,6FT RND RANGE CRD,ea,34.3020,113253,2989209046,CLM 09046-88-08,2026-08-25
Fittings,6FT RND DRYR CORD,ea,20.6880,113255,2989209156,CLM 9156SW88088,2026-08-25
Fittings,14/4 CL2/CL3 SPEAKER WIRE Y,m,789.6740,301695,2989294744,CLM SPEAKER144,2026-08-25
Misc,100FT CONTRACT STRING LIGHT,ea,88.9060,1209678,2989207155,SOU 7155SW,2026-08-25
Fittings,4FT FLT RANGE CRD 6AWG 3 WI,ea,21.6110,77610,2989209014,CLM 09014-88-09,2026-08-25
Fittings,4FT 4W RND RANGE CRD,ea,24.2370,77612,2989209044,CLM 09044-88-08,2026-08-25
Fittings,4FT RND DRYR CORD 4 WIRE 10,ea,13.4390,77613,2989209154,CLM 9154SW8808,2026-08-25
Fittings,12/3 25SJTW GRN CRD,ea,46.5690,111164,2989203069,CLM 2577SW000X,2026-08-25
Conductor,50FT 12/3 SJTW CRD,ea,62.0800,111166,2989203063,CLM 2578SW000X,2026-08-25
Conductor,25FT EXTENSION CORD,ea,23.3100,111174,2989226460,CLM 2487SW8804,2026-08-25
Conductor,50FT EXTENSION CORD,ea,34.2190,111188,2989226461,CLM 2488SW8804,2026-08-25
Lighting,4FT LED WRAP 4400/4850/5300,ea,114.4090,236113,84014143946,COL CWP4-B-LSCS,2026-08-25
Data & Comm,1000PB CAT5E RISER YELLOW P,m,159.0360,1222603,980130S4496,CAT5E. 24/4PR N,2026-08-25
Data & Comm,1000RIB CAT5E RISER BLUE RE,m,170.0880,1290763,980130S4571,CAT5E 24/4PR NO,2026-08-25
Data & Comm,1000RIB CAT6E RISER GREEN R,m,257.4980,1378102,980130S4685,CAT6E. 23/4P NO,2026-08-25
Misc,CL2/CL3 SPEAKER WIRE 569119,m,397.0150,1396053,980130S3119,DATA SPKR 14/2,2026-08-25
Data & Comm,1000PB CAT6 RISER ORANGE PU,m,233.4190,1651316,980130S4707,CAT6. 23/4PR NO,2026-08-25
Misc,12/2 STRANDED SPEAKER CABLE,m,634.7640,1404793,980130S3165,DATA SPKR 12/2,2026-08-25
Data & Comm,CAT6 RISER WHITE PULL BOX,m,233.4190,1174116,980130S4435,CAT6 23/4PR NON,2026-08-25
Data & Comm,1000PB CAT6 RISER GRAY PULL,m,233.4190,1174117,980130S4436,CAT6. 23/4PR NO,2026-08-25
Data & Comm,1000PB CAT6 RISER BLUE PULL,m,233.4190,1174118,980130S4437,CAT6. 23/4PR NO,2026-08-25
Data & Comm,1000PB CAT6 RISER YELLOW PU,m,233.4190,1185286,980130S4457,CAT6. 23/4PR NO,2026-08-25
Data & Comm,1000PB CAT5E RISER BLUE PUL,m,164.3250,1193049,980130S4476,CAT5E 24/4PR NO,2026-08-25
Data & Comm,1000PB CAT5E RISER GRAY PUL,m,164.3250,1193050,980130S4475,CAT5E. 24/4PR N,2026-08-25
Data & Comm,1000PB CAT5E RISER WHITE PU,m,164.3250,1193051,980130S4474,CAT5E. 24/4PR N,2026-08-25
Data & Comm,1000RIB CAT6E RISER WHITE R,m,238.2880,1201578,980130S4484,CAT6E 23/4P NON,2026-08-25
Data & Comm,1000RIB CAT6E RISER BLUE RE,m,257.4980,1201580,980130S4486,CAT6E. 23/4P NO,2026-08-25
Data & Comm,1000PB CAT5E RISER ORANGE P,m,164.3250,1208389,980130S4491,CAT5E. 24/4PR N,2026-08-25
Data & Comm,1000PB CAT6 RISER GREEN PUL,m,233.4190,1485818,980130S4693,CAT6. 23/4 NONS,2026-08-25
Data & Comm,24/4P C5E SHLD RISER WHITE,m,303.3800,297516,152102906,CMT 2906,2026-08-25
Data & Comm,24/4P C5E UNSHLD RISER GREE,m,166.2270,297669,152108654,CMT 8654,2026-08-25
Misc,6FT EXPRESS UNDER CARPET KI,ea,1231.7880,183888,81005605306,CONNTRAC XPU6K,2026-08-25
Misc,LED 2-HEAD WHITE EMERGENCY,ea,28.6370,647678,8008356650,SURELITE APEL,2026-08-25
Lighting,INCAN AIR-TITE IC HSNG,ea,13.3580,902258,8008360962,HALO H7ICAT,2026-08-25
Lighting,4IN LED LENS DOWNLIGHT W RE,ea,15.9130,1743391,8008319000,HALO HLBPH4069F,2026-08-25
Lighting,5IN ICAT NEW CONSTRUCTION H,ea,16.7220,1093768,8008373742,HALO E5ICAT,2026-08-25
Misc,LED BARNLIGHT 4000 LUMEN GR,ea,124.8340,32587,8008313752,LUMARK ALB4A40G,2026-08-25
Misc,SMALL LED CANOPY 8000LM 60W,ea,151.2140,190647,8008330490,MET CLCS15S-PC,2026-08-25
Misc,2.5 OZ SMOKE CHECK,ea,27.3860,10083,7825402105,CRC 02105,2026-08-25
Misc,14OZ WASP KILLER,ea,11.7390,13931,7825414010,CRC 14010,2026-08-25
Misc,12OZ CUTTING OIL,ea,16.2160,27464,7825414050,CRC 14050,2026-08-25
Misc,16OZ CONTACT CLEANER,ea,24.2020,20535,7825402130,CRC 02130,2026-08-25
Misc,1-GAL CUTTING OIL,ea,69.0630,16306,7825414051,CRC 14051,2026-08-25
Misc,6.5OZ CLR SILICONE ADH,ea,35.9120,12579,7825414055,CRC 14055,2026-08-25
Misc,AEROSOL FOAM SEALANT 16OZ,ea,25.0680,26404,7825414077,CRC 14077,2026-08-25
Misc,16OZ PENETRATING OIL,ea,12.9170,2239,7825403060,CRC 03060,2026-08-25
Misc,DUSTER,ea,42.6890,13374,7825414085,CRC 14085,2026-08-25
Misc,ZINC-IT 16OZ CAN,ea,17.3100,15057,7825418412,CRC 18412,2026-08-25
Misc,1O.3 OZ CLEAR SILICON CARTR,ea,22.7660,123673,7825414073,CRC 14073,2026-08-25
Misc,KNOCK 'ER LOOSE,ea,16.4120,297909,7825403020,CRC 03020,2026-08-25
Fittings,2-1/8 DEEP 4 SQU 1/2 & 3/4,ea,26.7724,509139,78618910443,CRS TP443,2026-08-25
Fasteners,4X4 EXPN JOINT,ea,1069.7350,1016812,66227627159,CRS XJG104-HDG,2026-08-25
Fasteners,2-1/2X4 EXPN JOINT,ea,497.6840,1023098,66227627153,CRS XJG74-HDG,2026-08-25
Conductor,3/8 D/C DUPLEX BX CONN,ea,0.2591,532381,78456412699,CRS 2699,2026-08-25
Fittings,2-1/2 ZINC INS GRD HUB,ea,66.4541,538622,78473110099,MYERS STG7,2026-08-25
Boxes,2 GANG ADJUSTABLE MUD RING,ea,7.2336,336145,66227701196,CRS AMR2,2026-08-25
Fittings,2-IN D/C BUSHED NIPPLE,ea,6.5517,854827,78456425055,CRS 55D,2026-08-25
Devices,3/8 DUPLEX QUICK LOK PRO CO,ea,2.4712,854901,66227707175,CRS 38MCQD,2026-08-25
Fittings,3/8 90 QUICK LOK PRO CONN,ea,2.2289,854902,66227707176,CRS 38MCQ90,2026-08-25
Fittings,3/4 EXP LB,ea,151.6780,57938,78227455210,CRS OELB2,2026-08-25
Fittings,2-IN 45D L/T CON,ea,40.7130,59210,78456445200,CRS LT20045,2026-08-25
Conduit & Raceway,4IN EMT CMPRN CONN,ea,44.3869,634158,78456400445,CRS 659RT,2026-08-25
Boxes,3-1/2 DP GANGABLE MSRY BOX,ea,8.7328,379798,78618910675,CRS TP675,2026-08-25
Boxes,1G ADJUSTABLE MUD RING,ea,5.8090,381881,66227701195,CRS AMR1,2026-08-25
Boxes,3G 3/4 STL ADJ MUD RING,ea,16.9463,900768,66227705985,CRS AMR3,2026-08-25
Boxes,4SQ 2-1/8D BOX,ea,3.9444,391439,78618900028,CRS TP403PF,2026-08-25
Fittings,1/2 ANTI-SH BSHG,ea,0.2452,407337,78456400255,CRS ASB-3,2026-08-25
Conduit & Raceway,3/4 EMT LB BODY,ea,6.6696,408204,78456400059,CRS LB25-MTC,2026-08-25
Fittings,4IN RED FIRE ALARM BOX,ea,10.4039,413700,66227900042,CRS TP403RED,2026-08-25
Fasteners,2X4 EXPN JOINT,ea,320.5930,931976,66227627151,CRS XJG64-HDG,2026-08-25
Fasteners,3X4 EXPN JOINT,ea,612.1510,931977,66227627155,CRS XJG84-HDG,2026-08-25
Conduit & Raceway,2-1/2 EMT CMPRN CPLG,ea,27.5123,417015,78456400452,CRS 666RT,2026-08-25
Conduit & Raceway,1-1/2 EMT CMPRN CONN,ea,5.4807,424892,78456400440,CRS 654RT,2026-08-25
Fittings,1-1/2 STL COND BODY CVR,ea,42.1030,427023,78227423393,CRS 570FG,2026-08-25
Fittings,2-IN COND BODY COVER,ea,58.7750,427024,78227423395,CRS 670FG,2026-08-25
Fittings,1/2 SNAP-IN KO BLANK,ea,0.4013,434963,78456410335,CRS 335,2026-08-25
Conduit & Raceway,1-1/4 EMT CMPRN CPLG,ea,3.6087,442556,78456400449,CRS 663RT,2026-08-25
Boxes,1G ADJUSTABLE MUD RING 5/8,ea,5.6217,746097,66227705986,CRS AMR158,2026-08-25
Boxes,ROUND ADJUSTABLE MUD RING,ea,29.0255,746546,66227705987,CRS AMR0,2026-08-25
Boxes,JUNCTION BOX,ea,415.0270,976744,66227632475,CRS GUP315,2026-08-25
Fittings,1-1/2 ZINC INS GRD HUB,ea,31.5481,47501,78473110097,MYERS STG5,2026-08-25
Fittings,3-IN ZINC INS GRD HUB,ea,73.4307,47561,78473110100,MYERS STG8,2026-08-25
Fittings,1-IN ALUM INS GRD HUB,ea,19.4219,483183,78473110107,MYERS STAG3,2026-08-25
Conductor,3-1/2 OUTLET BX,ea,45.1396,989408,78618910413,CRS TP413,2026-08-25
Fittings,1/2 S/SCR COND CONN,ea,2.7008,28928,78456410150,CRS 150P,2026-08-25
Fittings,1/2 ALUM COND BODY CVR,ea,0.8417,35189,78456414051,CRS 150,2026-08-25
Fittings,3/4 S/SCR COND CONN,ea,3.7806,13062,78456410151,CRS 151P,2026-08-25
Fittings,3/4 INS S/SCR COND CONN,ea,4.5609,20300,78456411151,CRS 151,2026-08-25
Fittings,1-IN S/SCR COND CONN,ea,5.8344,15711,78456410152,CRS 152P,2026-08-25
Fittings,1-1/4 S/SCR COND CONN,ea,9.0884,18740,78456410153,CRS 153P,2026-08-25
Fittings,1-1/2 S/SCR COND CONN,ea,12.7702,26408,78456410154,CRS 154P,2026-08-25
Fittings,2-IN S/SCR COND CONN,ea,25.5765,1615,78456410155,CRS 155P,2026-08-25
Fittings,1/2 S/SCR COND CPLG,ea,3.7879,550,78456410160,CRS 160,2026-08-25
Fittings,3/4 S/SCR COND CPLG,ea,4.6093,16503,78456410161,CRS 161,2026-08-25
Fittings,1-IN S/SCR COND CPLG,ea,8.1970,15464,78456410162,CRS 162,2026-08-25
Fittings,1-1/4 S/SCR COND CPLG,ea,12.6247,15834,78456410163,CRS 163,2026-08-25
Fittings,1-1/2 S/SCR COND CPLG,ea,16.3387,984,78456410164,CRS 164,2026-08-25
Fittings,2-IN S/SCR COND CPLG,ea,36.9549,15090,78456410165,CRS 165,2026-08-25
Fittings,1/2 MALL 3PC CONDCPLG,ea,2.6173,20127,78456410190,CRS 190M,2026-08-25
Fittings,3/4 3-PIECE CONDUIT COUPLIN,ea,3.0458,22853,78456410191,CRS 191,2026-08-25
Fittings,1-IN MALL 3PC COND CPLG,ea,6.4713,25921,78456410192,CRS 192,2026-08-25
Fittings,1-1/4 MALL 3PC CONDCPLG,ea,10.7928,146,78456410193,CRS 193,2026-08-25
Fittings,1-1/2 MALL 3PC CONDCPLG,ea,13.5945,8815,78456410194,CRS 194,2026-08-25
Fittings,2-IN MALL 3PC COND CPLG,ea,27.2652,21350,78456410195,CRS 195,2026-08-25
Fittings,4-IN MALL 3PC COND CPLG,ea,165.7383,21870,78456410199,CRS 199,2026-08-25
Fittings,3/4 ALUM COND BODY CVR,ea,0.9754,35190,78456414052,CRS 250,2026-08-25
Fittings,1-IN ALUM COND BODY CVR,ea,1.3991,35191,78456414053,CRS 350,2026-08-25
Fittings,1/2 STL S/SCR EMTCONN,ea,0.1755,23624,78456410450,CRS 450S,2026-08-25
Fittings,1-1/4&1-1/2 ALUM CND CVR,ea,3.0319,35192,78456414054,CRS 450,2026-08-25
Fittings,3/4 STL S/SCR EMT CONN,ea,0.2614,20263,78456410451,CRS 451,2026-08-25
Fittings,1-IN STL S/SCR EMT CONN,ea,0.5035,9399,78456410452,CRS 452,2026-08-25
Fittings,1-1/4 STL S/S EMT CONN,ea,0.9807,226,78456410453,CRS 453,2026-08-25
Fittings,1-1/2 STL S/S EMT CONN,ea,1.4504,24166,78456410454,CRS 454,2026-08-25
Fittings,2-IN STL S/SCR EMT CONN,ea,2.0367,24536,78456410455,CRS 455,2026-08-25
Conduit & Raceway,2-1/2 STL S/SRC EMT & RIGID,ea,5.5816,9840,78456410456,CRS 456,2026-08-25
Conduit & Raceway,3-IN STL S/SCR EMT & RIGID,ea,6.8793,23744,78456410457,CRS 457,2026-08-25
Conduit & Raceway,4-IN STL S/SCR EMT & RIGID,ea,10.2096,24027,78456410459,CRS 459,2026-08-25
Conduit & Raceway,1/2 STL S/SCR EMT CPLG,ea,0.2294,21058,78456410460,CRS 460,2026-08-25
Conduit & Raceway,3/4 STL S/SCR EMT CPLG,ea,0.3296,24723,78456410461,CRS 461,2026-08-25
Conduit & Raceway,1-IN STL S/SCR EMT CPLG,ea,0.5900,4643,78456410462,CRS 462,2026-08-25
Conduit & Raceway,1-1/4 STL S/S EMT CPLG,ea,1.1497,14767,78456410463,CRS 463,2026-08-25
Conduit & Raceway,1-1/2 STL S/S EMT CPLG,ea,1.6684,15042,78456410464,CRS 464,2026-08-25
Conduit & Raceway,2-IN STL S/SCR EMT CPLG,ea,2.2274,18478,78456410465,CRS 465,2026-08-25
Conduit & Raceway,2-1/2 STL S/SCR EMT & RIDID,ea,4.7407,18577,78456410466,CRS 466,2026-08-25
Conduit & Raceway,3-IN STL S/SCR EMT & RIGID,ea,5.4004,12809,78456410467,CRS 467,2026-08-25
Conduit & Raceway,3-1/2 STL S/SCR EMT & RIGID,ea,7.7278,20436,78456410468,CRS 468,2026-08-25
Conduit & Raceway,4-IN STL S/SCR EMT & RIGID,ea,7.3411,14197,78456410469,CRS 469,2026-08-25
Fittings,1/2 1H MALL COND STRAP,ea,0.5318,4955,78456410510,CRS 510,2026-08-25
Fittings,3/4 1H MALL COND STRAP,ea,0.6775,16400,78456410511,CRS 511,2026-08-25
Fittings,1-IN 1H MALL COND STRAP,ea,1.0869,7397,78456410512,CRS 512,2026-08-25
Fittings,2-IN 1H MALL COND STRAP,ea,3.7772,16832,78456410515,CRS 515,2026-08-25
Fasteners,BEAMCLAMP 1/4-20 TAPPED,ea,1.0136,29343,78456410531,CRS 531,2026-08-25
Fittings,1/2 STL COMP EMT CONN,ea,0.4176,6104,78456420650,CRS 650S,2026-08-25
Fittings,3/4 STL COMP EMT CONN,ea,0.4993,13290,78456420651,CRS 651S,2026-08-25
Fittings,1-IN STL COMP EMT CONN,ea,0.8393,5000,78456410652,CRS 652,2026-08-25
Fittings,1-1/4 STL COMP EMT CONN,ea,1.7463,18860,78456410653,CRS 653,2026-08-25
Fittings,1-1/2 STL COMP EMT CONN,ea,2.5527,15487,78456410654,CRS 654,2026-08-25
Fittings,2-IN STL COMP EMT CONN,ea,3.6823,19120,78456410655,CRS 655,2026-08-25
Fittings,2-1/2 STL COMP EMT CONN,ea,10.8706,32360,78456410656,CRS 656,2026-08-25
Fittings,3-IN STL COMP EMT CONN,ea,14.9515,9232,78456410657,CRS 657,2026-08-25
Fittings,3-1/2 STL COMP EMT CONN,ea,22.5829,9533,78456410658,CRS 658,2026-08-25
Fittings,4-IN STL COMP EMT CONN,ea,23.0806,21332,78456410659,CRS 659,2026-08-25
Conduit & Raceway,1/2 STL COMP EMT CPLG,ea,0.5030,9798,78456420660,CRS 660S,2026-08-25
Conduit & Raceway,3/4 STL COMP EMT CPLG,ea,0.6015,15646,78456420661,CRS 661S,2026-08-25
Conduit & Raceway,1-IN STL COMP EMT CPLG,ea,0.9629,13833,78456410662,CRS 662,2026-08-25
Conduit & Raceway,1-1/4 STL COMP EMT CPLG,ea,1.9039,7947,78456410663,CRS 663,2026-08-25
Conduit & Raceway,1-1/2 STL COMP EMT CPLG,ea,2.7718,15607,78456410664,CRS 664,2026-08-25
Conduit & Raceway,2-IN STL COMP EMT CPLG,ea,3.2723,9386,78456410665,CRS 665,2026-08-25
Conduit & Raceway,2-1/2 STL COMP EMT CPLG,ea,11.6223,16601,78456410666,CRS 666,2026-08-25
Conduit & Raceway,3-IN STL COMP EMT CPLG,ea,14.8985,12040,78456410667,CRS 667,2026-08-25
Conduit & Raceway,4-IN STL COMP EMT CPLG,ea,23.5917,18657,78456410669,CRS 669,2026-08-25
Fittings,3/8 MALL SQZ FLEX CONN,ea,1.0379,25725,78456410707,CRS 707,2026-08-25
Fittings,1/2 INS S/SCR EMT CONN,ea,0.3045,16562,78456411450,CRS 1450,2026-08-25
Fittings,3/4 INS S/SCR EMT CONN,ea,0.4907,9962,78456411451,CRS 1451,2026-08-25
Fittings,1-IN INS S/SCR EMT CONN,ea,0.8026,21296,78456411452,CRS 1452,2026-08-25
Fittings,1-1/4 INS S/SCR EMT CONN,ea,1.4521,28184,78456411453,CRS 1453,2026-08-25
Fittings,1-1/2 INS S/SCR EMT CONN,ea,2.1085,17580,78456411454,CRS 1454,2026-08-25
Fittings,2-IN INS S/SCR EMT CONN,ea,3.0622,18394,78456411455,CRS 1455,2026-08-25
Conduit & Raceway,2-1/2 INS S/SCR EMT & RIGID,ea,12.8051,13820,78456411456,CRS 1456,2026-08-25
Conduit & Raceway,3-IN INS S/SCR EMT & RIGID,ea,15.1590,16777,78456411457,CRS 1457,2026-08-25
Conduit & Raceway,4-IN INS S/SCR EMT & RIGID,ea,21.4321,9038,78456411459,CRS 1459,2026-08-25
Fittings,1/2 INS COMP EMT CONN,ea,0.4068,8014,78456411650,CRS 1650,2026-08-25
Fittings,3/4 INS COMP EMT CONN,ea,0.6994,8777,78456411651,CRS 1651,2026-08-25
Fittings,1-IN INS COMP EMT CONN,ea,1.1026,4189,78456411652,CRS 1652,2026-08-25
Fittings,1-1/4 INS COMP EMTCONN,ea,2.2454,7157,78456411653,CRS 1653,2026-08-25
Fittings,1-1/2 INS COMP EMTCONN,ea,3.2924,275,78456411654,CRS 1654,2026-08-25
Fittings,2-IN INS COMP EMT CONN,ea,4.7928,32658,78456411655,CRS 1655,2026-08-25
Lighting,3/4 AL RECESSED P,ea,10.5570,213077,78227410117,CRS PLG2-SA,2026-08-25
Fittings,1/2 MALL CLAMPBACK,ea,0.8197,14993,78456420501,CRS CB1,2026-08-25
Fittings,3/4 MALL CLAMPBACK,ea,0.9333,19711,78456420502,CRS CB2,2026-08-25
Fittings,1-IN MALL CLAMPBACK,ea,1.4005,15392,78456420503,CRS CB3,2026-08-25
Fittings,2-IN MALL CLAMPBACK,ea,4.3627,21768,78456420506,CRS CB6,2026-08-25
Fittings,1/2 NO-THRD CONN,ea,3.9166,18298,78456412201,CRS CPR1,2026-08-25
Fittings,3/4 NO-THRD CONN,ea,5.8570,8421,78456412202,CRS CPR2,2026-08-25
Fittings,1-IN NO-THRD CONN,ea,8.3210,20257,78456412203,CRS CPR3,2026-08-25
Fittings,1-1/4 NO-THRD CONN,ea,14.8781,6842,78456412204,CRS CPR4,2026-08-25
Fittings,1-1/2 NO-THRD CONN,ea,20.5735,31412,78456412205,CRS CPR5,2026-08-25
Fittings,2-IN NO-THRD CONN,ea,41.0858,6649,78456412206,CRS CPR6,2026-08-25
Fittings,2-1/2 NO-THRD CONN,ea,128.3648,33291,78456412207,CRS CPR7,2026-08-25
Fittings,3-IN NO-THRD CONN,ea,169.9596,10644,78456412208,CRS CPR8,2026-08-25
Fittings,4-IN NO-THRD CONN,ea,272.6419,5166,78456412210,CRS CPR10,2026-08-25
Fittings,1/2 NO-THRD CPLG,ea,5.4128,23297,78456412221,CRS CPR21,2026-08-25
Fittings,3/4 NO-THRD CPLG,ea,7.1901,16467,78456412222,CRS CPR22,2026-08-25
Fittings,1-IN NO-THRD CPLG,ea,14.4318,24004,78456412223,CRS CPR23,2026-08-25
Fittings,1-1/4 NO-THRD CPLG,ea,21.6926,30082,78456412224,CRS CPR24,2026-08-25
Fittings,1-1/2 NO-THRD CPLG,ea,26.2496,16365,78456412225,CRS CPR25,2026-08-25
Fittings,2-IN NO-THRD CPLG,ea,62.1676,6054,78456412226,CRS CPR26,2026-08-25
Fittings,2-1/2 NO-THRD CPLG,ea,180.6424,25291,78456412227,CRS CPR27,2026-08-25
Fittings,3-IN NO-THRD CPLG,ea,203.0125,32638,78456412228,CRS CPR28,2026-08-25
Fittings,4-IN NO-THRD CPLG,ea,407.4171,27169,78456412230,CRS CPR30,2026-08-25
Fittings,1-IN AL LB CND BODY,ea,8.1467,35200,78456433973,CRS LB35-MT,2026-08-25
Fittings,3/8 STR L/T CONN,ea,3.1208,11730,78456430038,CRS LT38,2026-08-25
Fittings,1/2 STR L/T CONN,ea,2.5635,12755,78456430050,CRS LT50,2026-08-25
Fittings,3/4 STR L/T CONN,ea,3.7803,27793,78456430075,CRS LT75,2026-08-25
Fittings,1-IN STR L/T CONN,ea,5.4593,5983,78456430100,CRS LT100,2026-08-25
Fittings,1-1/4 STR L/T CONN,ea,9.7859,2923,78456430125,CRS LT125,2026-08-25
Fittings,1-1/2 STR L/T CONN,ea,12.9830,19541,78456430150,CRS LT150,2026-08-25
Fittings,2-IN STR L/T CONN,ea,19.9882,20527,78456430200,CRS LT200,2026-08-25
Fittings,2-1/2 STR L/T CONN,ea,141.0471,11505,78456430250,CRS LT250,2026-08-25
Fittings,3-IN STR L/T CONN,ea,130.9979,14682,78456430300,CRS LT300,2026-08-25
Fittings,3/8 90D L/T CONN,ea,4.8263,30604,78456490038,CRS LT3890,2026-08-25
Fittings,1/2 90D L/T CONN,ea,3.7611,7293,78456490050,CRS LT5090,2026-08-25
Fittings,3/4 90D L/T CONN,ea,4.5524,15515,78456490075,CRS LT7590,2026-08-25
Fittings,1-IN 90D L/T CONN,ea,9.9588,17693,78456490100,CRS LT10090,2026-08-25
Fittings,1-1/4 90D L/T CONN,ea,18.1023,498,78456490125,CRS LT12590,2026-08-25
Fittings,1-1/2 90D L/T CONN,ea,22.1970,7236,78456490150,CRS LT15090,2026-08-25
Fittings,2-IN 90D L/T CONN,ea,30.3251,3933,78456490200,CRS LT20090,2026-08-25
Fittings,1/2 STR L/T CONN,ea,2.2986,19568,78456431050,CRS LTB50,2026-08-25
Fittings,3/4 STR L/T CONN,ea,3.3886,16425,78456431075,CRS LTB75,2026-08-25
Fittings,1-IN STR L/T CONN,ea,5.4594,6131,78456431100,CRS LTB100,2026-08-25
Fittings,1/2 90D L/T CONN,ea,3.4551,16946,78456491050,CRS LTB5090,2026-08-25
Fittings,3/4 90D L/T CONN,ea,6.9292,8540,78456491075,CRS LTB7590,2026-08-25
Fittings,3/4 MAL COND HB,ea,10.0863,16175,78456400286,CRS MHUB2,2026-08-25
Fittings,1IN MAL COND HB,ea,12.7976,9419,78456400287,CRS MHUB3,2026-08-25
Fittings,3/4 90D GLV CLMP,ea,2.6736,1331,78456425501,CRS RAC75HD,2026-08-25
Fittings,3-IN 90D GLV CLMP,ea,10.6588,14178,78456425507,CRS RAC300HD,2026-08-25
Fittings,4-IN 90D GLV CLMP,ea,14.6079,29516,78456425509,CRS RAC400HD,2026-08-25
Fittings,1/2 STL COND BODY COVER,ea,8.7580,9114,78227400170,CRS 170,2026-08-25
Fittings,3/4 COND BODY COVER,ea,16.5940,29156,78227400230,CRS 270F,2026-08-25
Fittings,3/4 STL COND BODY COVER,ea,10.6510,25037,78227400220,CRS 270,2026-08-25
Fittings,1-IN STL COND BODY COVER,ea,14.8420,177,78227400270,CRS 370,2026-08-25
Fittings,1-1/4 STL COND BODY COVER,ea,17.7050,10725,78227400320,CRS 470,2026-08-25
Fittings,1-1/2 STL COND BODY COVER,ea,17.7050,5403,78227400370,CRS 570,2026-08-25
Fittings,2-IN STL COND BODY COVER,ea,31.2950,24726,78227400420,CRS 670,2026-08-25
Fittings,2-1/2&3 STL COND BODY CVR,ea,57.4310,356,78227400480,CRS 870,2026-08-25
Fittings,CONDUIT BODY GASKET,ea,46.2320,10886,78227414097,CRS C17-CG,2026-08-25
Fittings,1/2 C CONDUIT BODY,ea,28.9650,30974,78227474498,CRS C17,2026-08-25
Fittings,3/4 C CONDUIT BODY,ea,34.6890,15697,78227412260,CRS C27,2026-08-25
Fittings,CONDUIT BODY GASKET,ea,78.6220,17297,78227414114,CRS C37-CG,2026-08-25
